,1,1:0.52076 2:0.922222 3:0.212121 5:0.223514 6:0.391176 7:0.740157 8:0.874016 9:0.681102 10:0.177471 13:1 47:1
2837,0,1:0.229115 2:0.25 3:0.121212 4:0.0479599 5:0.242894 6:0.147815 7:0.917323 8:0.893701 9:0.5 10:0.0264882 14:1 20:1
2838,0,1:0.216608 2:0.783333 3:0.454545 4:0.299213 5:0.422481 6:0.0847267 7:0.492126 8:0.889764 9:0.917323 10:0.226823 14:1 24:1
2839,0,1:0.282641 2:0.236111 3:0.181818 5:0.223514 6:0.126458 7:0.933071 8:0.866142 9:0.440945 10:0.173149 14:1 20:1
2840,1,1:0.549775 2:0.133333 3:0.257576 4:0.0959198 5:0.26615 6:0.111283 7:0.88189 8:0.791339 9:0.413386 10:0.267252 13:1 45:1
2841,0,1:0.230615 2:0.244444 3:0.30303 4:0.0214746 5:0.229974 6:0.159899 7:0.964567 8:0.80315 9:0.314961 10:0.190994 14:1 24:1
2842,0,1:0.190095 2:0.891667 3:0.348485 4:0.0479599 5:0.248062 6:0.0893635 7:0.614173 8:0.830709 9:0.755906 10:0.242576 14:1 24:1
2843,0,1:0.242621 2:0.125 3:0.363636 4:0.211167 5:0.364341 6:0.17114 7:0.862205 8:0.712598 9:0.338583 10:0.138575 14:1 24:1
2844,1,1:0.535768 2:0.219444 3:0.106061 4:0.0644238 5:0.224806 6:0.140087 7:0.905512 8:0.893701 9:0.511811 10:0.317859 11:1 37:1
2845,0,1:0.217609 2:0.916667 3:0.575758 4:0.107373 5:0.333333 6:0.195307 7:0.413386 8:0.653543 9:0.724409 10:0.140248 14:1 24:1
2846,0,1:0.290145 2:0.0916667 3:0.378788 4:0.0644238 5:0.306202 6:0.140368 7:0.811024 8:0.692913 9:0.370079 10:0.0963335 14:1 24:1
2847,1,1:0.421211 2:0.533333 3:0.424242 4:0.163207 5:0.341085 6:0.26233 7:0.807087 8:0.980315 9:0.629921 10:0.198662 13:1 18:1
2848,1,1:0.621811 2:0.561111 3:0.19697 4:0.198282 5:0.245478 6:0.241534 7:0.838583 8:0.988189 9:0.669291 10:0.110414 13:1 45:1
2849,0,1:0.211106 2:0.819444 3:0.484848 4:0.176807 5:0.450904 6:0.105662 7:0.46063 8:0.838583 9:0.897638 10:0.147916 14:1 24:1
2850,0,1:0.194097 2:0.175 3:0.166667 4:0.0214746 5:0.223514 6:0.0834621 7:0.905512 8:0.858268 9:0.476378 10:0.0872717 14:1 24:1
2851,0,1:0.253127 2:0.216667 3:0.348485 4:0.0644238 5:0.280362 6:0.0598567 7:0.952756 8:0.751969 9:0.259843 10:0.0695664 14:1 24:1
2852,0,1:0.305153 2:0.277778 3:0.272727 4:0.184681 5:0.329457 6:0.105381 7:0.972441 8:0.834646 9:0.346457 10:0.0373623 14:1 16:1
2853,0,1:0.693847 2:0.1 3:0.151515 5:0.223514 6:0.547843 7:0.862205 8:0.858268 9:0.523622 10:0.578001 11:1 53:1
2854,1,1:0.65983 2:0.258333 3:0.19697 4:0.394417 5:0.277778 6:0.643108 7:0.944882 8:0.866142 9:0.425197 10:0.300293 11:1 43:1
2855,0,1:0.173087 2:0.341667 3:0.318182 5:0.223514 6:0.107349 7:0.984252 8:0.862205 9:0.34252 10:0.050467 14:1 18:1
2856,1,1:0.471736 2:0.163889 3:0.424242 4:0.0608447 5:0.215762 6:0.032036 7:0.897638 8:0.673228 9:0.228346 10:0.223059 11:1 44:1
2857,0,1:0.275638 2:0.125 3:0.151515 5:0.223514 6:0.1436 7:0.877953 8:0.862205 9:0.511811 10:0.0975882 14:1 24:1
2858,1,1:0.530765 2:0.986111 3:0.151515 4:0.150322 5:0.342377 6:0.131657 7:0.80315 8:0.874016 9:0.61811 10:0.274223 11:1 38:1
2859,0,1:0.165083 2:0.916667 3:0.136364 4:0.0479599 5:0.23385 6:0.155965 7:0.783465 8:0.901575 9:0.669291 10:0.166597 14:1 18:1
2860,0,1:0.26013 2:0.108333 3:0.257576 5:0.223514 6:0.102009 7:0.858268 8:0.783465 9:0.437008 10:0.159208 14:1 24:1
2861,1,1:0.504252 2:0.397222 3:0.181818 4:0.312813 5:0.370801 6:0.472531 7:0.933071 8:0.933071 9:0.507874 10:0.413077 11:1 26:1
2862,0,1:0.196598 2:0.977778 3:0.333333 4:0.107373 5:0.299742 6:0.181959 7:0.692913 8:0.771654 9:0.606299 10:0.100655 14:1 24:1
2863,0,1:0.212606 2:0.0111111 3:0.0454545 5:0.223514 6:0.150485 7:0.846457 8:0.917323 9:0.610236 10:0.0467029 14:1 30:1
2864,1,1:0.427714 2:0.913889 3:0.378788 4:0.0909091 5:0.281654 6:0.310103 7:0.602362 8:0.795276 9:0.724409 10:0.345602 11:1 43:1
2865,0,1:0.485243 2:0.0777778 3:0.227273 4:0.0680029 5:0.228682 6:0.19615 7:0.838583 8:0.814961 9:0.5 10:0.137042 13:1 37:1
2866,0,1:0.631816 2:0.819444 3:0.348485 4:0.2398 5:0.24677 6:0.18505 7:0.590551 8:0.893701 9:0.84252 10:0.40987 11:1 43:1
2867,0,1:0.190595 2:0.075 3:0.257576 5:0.223514 6:0.123929 7:0.830709 8:0.795276 9:0.484252 10:0.160323 14:1 24:1
2868,1,1:0.445223 2:0.469444 3:0.0606061 4:0.0214746 5:0.22093 6:0.266264 7:0.874016 8:0.948819 9:0.606299 10:0.115433 11:1 26:1
2869,1,1:0.401201 2:0.0583333 3:0.333333 4:0.0887616 5:0.271318 6:0.100604 7:0.783465 8:0.732283 9:0.456693 10:0.168828 13:1 47:1
2870,1,1:0.448224 2:0.397222 3:0.272727 4:0.0429492 5:0.23385 6:0.198117 7:0.956693 8:0.92126 9:0.444882 10:0.205353 13:1 18:1
2871,0,1:0.231616 2:0.125 3:0.227273 4:0.204009 5:0.350129 6:0.158353 7:0.877953 8:0.811024 9:0.444882 10:0.0487941 14:1 20:1
2872,1,1:0.548274 2:0.238889 3:0.136364 4:0.184681 5:0.276486 6:0.503021 7:0.92126 8:0.885827 9:0.480315 10:0.29862 11:1 26:1
2873,1,1:0.550775 2:0.269444 3:0.0909091 4:0.489621 5:0.434109 6:0.333989 7:0.901575 8:0.913386 9:0.53937 10:0.231563 13:1 48:1
2874,0,1:0.130565 2:0.855556 3:0.409091 4:0.0773085 5:0.303618 6:0.0852887 7:0.531496 8:0.830709 9:0.826772 10:0.112505 14:1 24:1
2875,0,1:0.203602 2:0.291667 3:0.348485 4:0.107373 5:0.281654 6:0.0805115 7:0.988189 8:0.811024 9:0.279528 10:0.239509 14:1 17:1
2876,0,1:0.255128 2:0.944444 3:0.363636 4:0.204009 5:0.30491 6:0.155965 7:0.641732 8:0.783465 9:0.669291 10:0.184023 14:1 24:1
2877,0,1:0.1996 2:0.327778 3:0.424242 4:0.0608447 5:0.270026 6:0.108051 7:1 8:0.795276 9:0.216535 10:0.144152 14:1 18:1
2878,1,1:0.450225 2:0.444444 3:0.181818 4:0.0858984 5:0.268734 6:0.390895 7:0.917323 8:0.952756 9:0.547244 10:0.343232 11:1 44:1
2879,0,1:0.303152 2:0.366667 3:0.19697 4:0.279885 5:0.364341 6:0.121399 7:0.948819 8:0.917323 9:0.468504 10:0.178726 14:1 20:1
2880,0,1:0.133567 2:0.2 3:0.151515 5:0.223514 6:0.16018 7:0.913386 8:0.866142 9:0.468504 10:0.201868 14:1 31:1
2881,0,1:0.29915 2:0.55 3:0.030303 4:0.339298 5:0.354005 6:0.105381 7:0.858268 8:0.944882 9:0.622047 10:0.162833 14:1 20:1
2882,0,1:0.202101 2:0.308333 3:0.378788 4:0.107373 5:0.312661 6:0.128425 7:0.996063 8:0.80315 9:0.248031 10:0.192806 14:1 17:1
2883,0,1:0.171086 2:0.936111 3:0.136364 5:0.223514 6:0.108754 7:0.787402 8:0.897638 9:0.653543 10:0.213718 14:1 18:1
2884,1,1:0.629315 2:0.625 3:0.0606061 4:0.0300644 5:0.226098 6:0.304201 7:0.84252 8:0.956693 9:0.653543 10:0.100655 13:1 37:1
2885,0,1:0.231616 2:0.130556 3:0.272727 4:0.14388 5:0.30491 6:0.1658 7:0.877953 8:0.783465 9:0.409449 10:0.0928482 14:1 24:1
2886,0,1:0.182591 2:0.486111 3:0.424242 4:0.0214746 5:0.22739 6:0.105662 7:0.877953 8:0.948819 9:0.519685 10:0.05451 14:1 18:1
2887,1,1:0.691846 2:0.875 3:0.257576 4:0.10952 5:0.284238 6:0.704651 7:0.681102 8:0.88189 9:0.748031 10:0.201868 11:1 43:1
2888,0,1:0.170585 2:0.313889 3:0.333333 4:0.0300644 5:0.24031 6:0.143038 7:0.988189 8:0.830709 9:0.299213 10:0.177471 14:1 17:1
2889,0,1:0.427214 2:0.0888889 3:0.121212 4:0.14388 5:0.241602 6:0.0178446 7:0.862205 8:0.88189 9:0.555118 10:0.11376 13:1 25:1
2890,1,1:0.643322 2:0.680556 3:0.242424 4:0.319256 5:0.332041 6:0.832935 7:0.728346 8:0.988189 9:0.795276 10:0.252614 11:1 44:1
2891,1,1:0.484242 2:0.197222 3:0.287879 4:0.0887616 5:0.255814 6:0.363355 7:0.933071 8:0.791339 9:0.346457 10:0.264046 11:1 43:1
2892,0,1:0.731866 2:0.963889 3:0.257576 4:0.115963 5:0.258398 6:0.584235 7:0.728346 8:0.826772 9:0.633858 10:0.555416 11:1 52:1
2893,0,1:0.617309 2:0.875 3:0.469697 4:0.167502 5:0.30491 6:0.377828 7:0.496063 8:0.783465 9:0.811024 10:0.38617 11:1 38:1
2894,0,1:0.296148 2:0.9 3:0.121212 4:0.287759 5:0.330749 6:0.154981 7:0.783465 8:0.909449 9:0.677165 10:0.120591 14:1 20:1
2895,0,1:0.277139 2:0.872222 3:0.19697 4:0.115963 5:0.28553 6:0.101447 7:0.728346 8:0.905512 9:0.728346 10:0.205075 14:1 25:1
2896,0,1:0.702851 2:0.266667 3:0.106061 5:0.223514 6:0.525783 7:0.913386 8:0.905512 9:0.515748 10:0.521957 11:1 52:1
2897,1,1:0.497749 2:0.0777778 3:0.121212 4:0.319256 5:0.351421 6:0.39216 7:0.854331 8:0.877953 9:0.555118 10:0.405967 11:1 26:1
2898,1,1:0.686343 2:0.361111 3:0.212121 4:0.0429492 5:0.223514 6:0.247295 7:0.952756 8:0.909449 9:0.452756 10:0.22278 11:1 43:1
2899,0,1:0.248124 2:0.219444 3:0.166667 5:0.223514 6:0.169594 7:0.92126 8:0.866142 9:0.46063 10:0.0918723 14:1 30:1
2900,0,1:0.277139 2:0.636111 3:0.272727 4:0.257695 5:0.408269 6:0.144302 7:0.748031 8:1 9:0.775591 10:0.0503276 14:1 24:1
2901,0,1:0.268634 2:0.191667 3:0.227273 4:0.0479599 5:0.251938 6:0.109737 7:0.92126 8:0.826772 9:0.405512 10:0.150565 14:1 24:1
2902,0,1:0.271136 2:0.0444444 3:0.242424 4:0.0214746 5:0.22739 6:0.0660391 7:0.80315 8:0.80315 9:0.523622 10:0.184023 14:1 25:1
2903,1,1:0.417709 3:0.272727 4:0.221188 5:0.321705 6:0.344387 7:0.755906 8:0.807087 9:0.582677 10:0.201868 13:1 24:1
2904,0,1:0.265633 2:0.908333 3:0.227273 4:0.115963 5:0.263566 6:0.177041 7:0.720472 8:0.877953 9:0.700787 10:0.03792 14:1 24:1
2905,0,1:0.163582 2:0.975 3:0.0909091 4:0.0214746 5:0.223514 6:0.1436 7:0.822835 8:0.901575 9:0.625984 10:0.177889 14:1 18:1
2906,0,1:0.256628 2:0.211111 3:0.287879 4:0.24481 5:0.413437 6:0.0774203 7:0.944882 8:0.787402 9:0.326772 10:0.246898 14:1 20:1
2907,1,1:0.548274 2:0.447222 3:0.227273 4:0.269148 5:0.254522 6:0.245188 7:0.92126 8:0.952756 9:0.531496 10:0.163948 13:1 27:1
2908,0,1:0.285643 2:0.25 3:0.106061 4:0.0608447 5:0.242894 6:0.139385 7:0.909449 8:0.901575 9:0.519685 10:0.169385 14:1 20:1
2909,1,1:0.52076 2:0.183333 3:0.257576 4:0.0300644 5:0.231266 6:0.794576 7:0.92126 8:0.807087 9:0.38189 10:0.155583 11:1 44:1
2910,1,1:0.516258 2:0.941667 3:0.287879 4:0.0773085 5:0.264858 6:0.098356 7:0.685039 8:0.818898 9:0.673228 10:0.243134 13:1 38:1
2911,0,1:0.216608 2:0.0472222 3:0.242424 5:0.223514 6:0.171983 7:0.811024 8:0.811024 9:0.527559 10:0.169385 14:1 24:1
2912,1,1:0.576288 2:0.577778 3:0.106061 4:0.269148 5:0.258398 6:0.169313 7:0.846457 8:0.972441 9:0.65748 10:0.230448 13:1 46:1
2913,1,1:0.564782 2:0.791667 3:0.19697 4:0.0214746 5:0.231266 6:0.324715 7:0.720472 8:0.944882 9:0.771654 10:0.159766 13:1 34:1
2914,1,1:0.627314 2:0.955556 3:0.363636 4:0.57194 5:0.667959 6:0.135872 7:0.645669 8:0.76378 9:0.645669 10:0.226405 13:1 47:1
2915,0,1:0.324162 2:0.183333 3:0.348485 4:0.0680029 5:0.27261 6:0.135872 7:0.925197 8:0.740157 9:0.291339 10:0.116688 14:1 24:1
2916,1,1:0.54077 2:0.00833333 3:0.242424 4:0.317108 5:0.284238 6:0.103695 7:0.775591 8:0.818898 9:0.574803 10:0.260979 11:1 43:1
2917,1,1:0.571286 2:0.741667 3:0.212121 4:0.45884 5:0.354005 6:0.807784 7:0.716535 8:0.964567 9:0.791339 10:0.637111 11:1 43:1
2918,0,1:0.286643 2:0.991667 3:0.30303 4:0.167502 5:0.338501 6:0.124491 7:0.724409 8:0.783465 9:0.586614 10:0.0861564 14:1 24:1
2919,1,1:0.501251 2:0.455556 3:0.136364 4:0.128848 5:0.262274 6:0.402276 7:0.897638 8:0.956693 9:0.57874 10:0.319253 11:1 26:1
2920,0,1:0.153577 2:0.411111 3:0.409091 4:0.0214746 5:0.23385 6:0.199944 7:0.96063 8:0.889764 9:0.366142 10:0.121567 14:1 17:1
2921,0,1:0.289645 2:0.241667 3:0.136364 4:0.0214746 5:0.228682 6:0.0562035 7:0.92126 8:0.885827 9:0.484252 10:0.183745 14:1 20:1
2922,0,1:0.217609 2:0.797222 3:0.19697 4:0.0429492 5:0.22739 6:0.199382 7:0.716535 8:0.940945 9:0.775591 10:0.104698 14:1 24:1
2923,0,1:0.212606 2:0.119444 3:0.287879 5:0.223514 6:0.016861 7:0.866142 8:0.76378 9:0.397638 10:0.144431 14:1 28:1
2924,0,1:0.266133 2:0.786111 3:0.257576 4:0.0680029 5:0.264858 6:0.181678 7:0.673228 8:0.940945 9:0.814961 10:0.0419629 14:1 24:1
2925,0,1:0.307654 2:0.213889 3:0.242424 5:0.223514 6:0.0562035 7:0.940945 8:0.818898 9:0.374016 10:0.206608 14:1 19:1
2926,0,1:0.161081 2:0.397222 3:0.439394 4:0.0429492 5:0.25323 6:0.200225 7:0.968504 8:0.862205 9:0.314961 10:0.109717 14:1 17:1
2927,0,1:0.195598 2:0.844444 3:0.318182 4:0.0479599 5:0.23385 6:0.227343 7:0.61811 8:0.88189 9:0.807087 10:0.105953 14:1 20:1
2928,1,1:0.462231 2:0.922222 3:0.454545 4:0.182534 5:0.370801 6:0.306309 7:0.543307 8:0.740157 9:0.712598 10:0.343929 11:1 43:1
2929,1,1:0.644322 2:0.5 3:0.166667 4:0.523264 5:0.360465 6:0.101447 7:0.88189 8:0.972441 9:0.606299 10:0.266834 13:1 47:1
2930,1,1:0.523762 2:0.241667 3:0.151515 4:0.151754 5:0.277778 6:0.431362 7:0.929134 8:0.877953 9:0.464567 10:0.350342 11:1 26:1
2931,0,1:0.708854 2:0.144444 3:0.166667 4:0.107373 5:0.237726 6:0.510889 7:0.889764 8:0.854331 9:0.488189 10:0.491984 11:1 52:1
2932,0,1:0.249625 2:0.180556 3:0.151515 4:0.304939 5:0.436693 6:0.136715 7:0.905512 8:0.870079 9:0.484252 10:0.19657 14:1 20:1
2933,1,1:0.442721 2:0.327778 3:0.272727 4:0.0300644 5:0.24031 6:0.215119 7:0.976378 8:0.870079 9:0.374016 10:0.325387 11:1 26:1
2934,0,1:0.135568 2:0.947222 3:0.19697 5:0.223514 6:0.147956 7:0.755906 8:0.866142 9:0.653543 10:0.194619 14:1 31:1
2935,0,1:0.225113 2:0.308333 3:0.484848 4:0.18325 5:0.337209 6:0.0836026 7:1 8:0.732283 9:0.125984 10:0.23686 14:1 17:1
2936,1,1:0.557779 2:0.894444 3:0.166667 4:0.257695 5:0.29199 6:0.242096 7:0.755906 8:0.901575 9:0.69685 10:0.0821135 13:1 45:1
2937,1,1:0.554777 2:0.525 3:0.166667 4:0.163207 5:0.174419 6:0.174933 7:0.870079 8:0.976378 9:0.629921 10:0.0754217 13:1 47:1
2938,1,1:0.362681 2:0.952778 3:0.19697 4:0.107373 5:0.273902 6:0.114093 7:0.755906 8:0.862205 9:0.649606 10:0.0669176 11:1 43:1
2939,0,1:0.165583 2:0.186111 3:0.212121 5:0.223514 6:0.0830406 7:0.917323 8:0.834646 9:0.429134 10:0.168549 14:1 15:1
2940,0,1:0.205103 2:0.369444 3:0.363636 4:0.154617 5:0.366925 6:0.198117 7:0.984252 8:0.870079 9:0.334646 10:0.11376 14:1 17:1
2941,1,1:0.442721 2:0.225 3:0.166667 4:0.121689 5:0.255814 6:0.239146 7:0.925197 8:0.862205 9:0.448819 10:0.0895023 11:1 43:1
2942,0,1:0.712356 2:0.255556 3:0.121212 4:0.0887616 5:0.24677 6:0.515667 7:0.917323 8:0.897638 9:0.503937 10:0.493796 11:1 52:1
2943,0,1:0.342671 2:0.8 3:0.19697 4:0.224052 5:0.374677 6:0.163693 7:0.720472 8:0.940945 9:0.767717 10:0.0804405 14:1 20:1
2944,0,1:0.203602 2:0.972222 3:0.575758 4:0.0429492 5:0.290698 6:0.16861 7:0.5 8:0.586614 9:0.559055 10:0.0581347 14:1 24:1
2945,0,1:0.261131 2:0.111111 3:0.0606061 5:0.223514 6:0.0810735 7:0.866142 8:0.909449 9:0.582677 10:0.196989 14:1 20:1
2946,1,1:0.650325 2:0.477778 3:0.287879 4:0.365068 5:0.334625 6:0.371224 7:0.901575 8:0.964567 9:0.551181 10:0.439147 13:1 47:1
2947,0,1:0.202601 2:0.0333333 3:0.333333 5:0.223514 6:0.228186 7:0.755906 8:0.748031 9:0.503937 10:0.115433 14:1 31:1
2948,0,1:0.188594 2:0.219444 3:0.181818 4:0.0214746 5:0.229974 6:0.184347 7:0.929134 8:0.854331 9:0.433071 10:0.0846229 14:1 16:1
2949,0,1:0.202101 2:0.144444 3:0.469697 4:0.0300644 5:0.251938 6:0.206267 7:0.862205 8:0.625984 9:0.208661 10:0.133835 14:1 24:1
2950,0,1:0.296648 2:0.966667 3:0.0909091 4:0.0644238 5:0.235142 6:0.04145 7:0.822835 8:0.909449 9:0.629921 10:0.267252 14:1 20:1
2951,0,1:0.255628 2:0.102778 3:0.181818 4:0.319256 5:0.450904 6:0.128706 7:0.862205 8:0.84252 9:0.503937 10:0.204238 14:1 20:1
2952,0,1:0.461731 2:0.352778 3:0.151515 4:0.0429492 5:0.228682 6:0.314599 7:0.933071 8:0.92126 9:0.496063 10:0.194061 13:1 27:1
2953,1,1:0.482741 2:0.902778 3:0.242424 4:0.0214746 5:0.226098 6:0.355065 7:0.700787 8:0.866142 9:0.712598 10:0.180399 13:1 45:1
2954,0,1:0.302151 2:0.344444 3:0.106061 4:0.405154 5:0.472868 6:0.126458 7:0.917323 8:0.925197 9:0.531496 10:0.149449 14:1 20:1
2955,1,1:0.51926 2:0.230556 3:0.136364 4:0.339298 5:0.351421 6:0.424336 7:0.917323 8:0.88189 9:0.480315 10:0.05688 13:1 24:1
2956,1,1:0.718859 2:0.211111 3:0.257576 4:0.23121 5:0.354005 6:0.475481 7:0.937008 8:0.814961 9:0.366142 10:0.0701241 13:1 46:1
2957,1,1:0.549775 2:0.352778 3:0.318182 4:0.107373 5:0.29199 6:0.21259 7:0.980315 8:0.870079 9:0.350394 10:0.251359 13:1 27:1
2958,0,1:0.307154 2:0.394444 3:0.287879 4:0.354331 5:0.507752 6:0.126317 7:0.96063 8:0.913386 9:0.429134 10:0.0913147 14:1 16:1
2959,0,1:0.222611 2:0.311111 3:0.363636 4:0.167502 5:0.307494 6:0.0417311 7:0.992126 8:0.818898 9:0.275591 10:0.116269 14:1 17:1
2960,0,1:0.244622 2:0.169444 3:0.393939 4:0.24481 5:0.360465 6:0.174231 7:0.909449 8:0.700787 9:0.251969 10:0.121567 14:1 24:1
2961,0,1:0.28014 2:0.222222 3:0.30303 4:0.346457 5:0.334625 6:0.0928762 7:0.952756 8:0.787402 9:0.307087 10:0.183466 14:1 24:1
2962,0,1:0.136568 2:0.330556 3:0.439394 4:0.0773085 5:0.308786 6:0.048054 7:1 8:0.795276 9:0.212598 10:0.0853199 14:1 15:1
2963,0,1:0.298649 2:0.308333 3:0.0606061 4:0.333572 5:0.352713 6:0.104257 7:0.893701 8:0.925197 9:0.562992 10:0.159208 14:1 20:1
2964,0,1:0.34017 2:0.344444 3:0.030303 4:0.19184 5:0.295866 6:0.0297878 7:0.874016 8:0.933071 9:0.594488 10:0.254287 14:1 20:1
2965,0,1:0.1996 2:0.366667 3:0.409091 4:0.0909091 5:0.320413 6:0.172966 7:0.988189 8:0.84252 9:0.283465 10:0.148334 14:1 17:1
2966,0,1:0.162081 2:0.416667 3:0.469697 4:0.0300644 5:0.255814 6:0.202754 7:0.948819 8:0.870079 9:0.326772 10:0.1185 14:1 17:1
2967,0,1:0.51926 2:0.619444 3:0.121212 4:0.0644238 5:0.24031 6:0.226219 7:0.826772 8:0.976378 9:0.685039 10:0.215112 13:1 46:1
2968,1,1:0.468234 2:0.130556 3:0.151515 4:0.322835 5:0.346253 6:0.31755 7:0.88189 8:0.862205 9:0.507874 10:0.333055 11:1 43:1
2969,0,1:0.512256 2:0.425 3:0.227273 4:0.14388 5:0.293282 6:0.300126 7:0.933071 8:0.940945 9:0.507874 10:0.129932 13:1 46:1
2970,0,1:0.264632 2:0.861111 3:0.378788 4:0.258411 5:0.431525 6:0.124491 7:0.570866 8:0.84252 9:0.811024 10:0.0280217 14:1 24:1
2971,0,1:0.277139 2:0.00555556 3:0.318182 4:0.0214746 5:0.237726 6:0.181818 7:0.728346 8:0.76378 9:0.555118 10:0.107068 14:1 24:1
2972,1,1:0.535768 2:0.0583333 3:0.287879 4:0.312813 5:0.286822 6:0.25966 7:0.807087 8:0.775591 9:0.488189 10:0.425903 13:1 47:1
2973,0,1:0.194597 2:0.958333 3:0.121212 5:0.223514 6:0.167767 7:0.80315 8:0.893701 9:0.637795 10:0.100516 14:1 28:1
2974,0,1:0.242621 2:0.116667 3:0.106061 4:0.0959198 5:0.268734 6:0.17943 7:0.874016 8:0.88189 9:0.53937 10:0.0326223 14:1 20:1
2975,0,1:0.18009 2:0.305556 3:0.151515 5:0.223514 6:0.16285 7:0.933071 8:0.905512 9:0.484252 10:0.0419629 14:1 31:1
2976,0,1:0.698849 2:0.280556 3:0.030303 4:0.0214746 5:0.222222 6:0.503442 7:0.877953 8:0.929134 9:0.582677 10:0.52377 11:1 52:1
2977,1,1:0.662831 2:0.05 3:0.0909091 4:0.850394 5:0.390181 6:0.416327 7:0.850394 8:0.893701 9:0.586614 10:0.305312 13:1 46:1
2978,0,1:0.177089 2:0.386111 3:0.0757576 5:0.223514 6:0.155965 7:0.893701 8:0.937008 9:0.570866 10:0.0593894 14:1 31:1
2979,0,1:0.517259 2:0.288889 3:0.030303 4:0.128848 5:0.226098 6:0.250948 7:0.874016 8:0.929134 9:0.590551 10:0.196013 13:1 46:1
2980,0,1:0.235118 2:0.00277778 3:0.242424 4:0.107373 5:0.333333 6:0.195588 7:0.76378 8:0.814961 9:0.582677 10:0.160881 14:1 16:1
2981,0,1:0.167584 2:0.402778 3:0.469697 4:0.0429492 5:0.263566 6:0.199663 7:0.964567 8:0.854331 9:0.295276 10:0.121288 14:1 17:1
2982,1,1:0.58079 2:0.572222 3:0.409091 4:0.184681 5:0.375969 6:0.277364 7:0.759843 8:0.992126 9:0.712598 10:0.287188 13:1 37:1
2983,0,1:0.503752 2:0.880556 3:0.166667 4:0.10952 5:0.205426 6:0.234368 7:0.748031 8:0.905512 9:0.708661 10:0.196013 13:1 37:1
2984,0,1:0.290145 2:0.0944444 3:0.136364 5:0.223514 6:0.0521287 7:0.862205 8:0.870079 9:0.543307 10:0.179702 14:1 20:1
2985,0,1:0.176588 2:0.919444 3:0.424242 4:0.156049 5:0.341085 6:0.143319 7:0.566929 8:0.759843 9:0.716535 10:0.172452 14:1 24:1
2986,1,1:0.604802 2:0.930556 3:0.121212 4:0.107373 5:0.231266 6:0.202613 7:0.795276 8:0.905512 9:0.653543 10:0.313258 11:1 43:1
2987,0,1:0.212606 2:0.858333 3:0.30303 4:0.0644238 5:0.29199 6:0.225376 7:0.641732 8:0.877953 9:0.783465 10:0.104698 14:1 16:1
2988,0,1:0.228614 2:0.355556 3:0.242424 4:0.150322 5:0.320413 6:0.024589 7:0.964567 8:0.897638 9:0.42126 10:0.234351 14:1 17:1
2989,0,1:0.45973 2:0.277778 3:0.19697 4:0.0300644 5:0.22739 6:0.305325 7:0.948819 8:0.874016 9:0.429134 10:0.175659 13:1 27:1
2990,0,1:0.194597 2:0.383333 3:0.30303 4:0.137437 5:0.310078 6:0.152733 7:0.968504 8:0.897638 9:0.397638 10:0.169803 14:1 17:1
2991,1,1:0.485243 2:0.0972222 3:0.318182 4:0.269148 5:0.320413 6:0.23198 7:0.834646 8:0.740157 9:0.405512 10:0.213021 13:1 38:1
2992,0,1:0.242121 2:0.119444 3:0.181818 5:0.223514 6:0.130673 7:0.874016 8:0.838583 9:0.484252 10:0.203262 14:1 19:1
2993,0,1:0.338169 2:0.758333 3:0.0606061 4:0.236936 5:0.263566 6:0.00843052 7:0.822835 8:0.948819 9:0.669291 10:0.278545 14:1 20:1
2994,0,1:0.212106 2:0.280556 3:0.469697 4:0.150322 5:0.334625 6:0.0955459 7:0.996063 8:0.716535 9:0.125984 10:0.22501 14:1 17:1
2995,0,1:0.292146 2:0.952778 3:0.333333 4:0.18325 5:0.381137 6:0.0448223 7:0.669291 8:0.791339 9:0.653543 10:0.03792 14:1 24:1
2996,0,1:0.216608 2:0.816667 3:0.287879 4:0.0959198 5:0.25969 6:0.243642 7:0.645669 8:0.913386 9:0.814961 10:0.140248 14:1 16:1
2997,1,1:0.446723 2:0.247222 3:0.424242 4:0.107373 5:0.294574 6:0.146129 7:0.976378 8:0.712598 9:0.165354 10:0.169385 13:1 27:1
2998,0,1:0.284642 2:0.288889 3:0.242424 4:0.0959198 5:0.277778 6:0.130814 7:0.964567 8:0.858268 9:0.38189 10:0.136484 14:1 19:1
2999,0,1:0.293647 2:0.211111 3:0.318182 4:0.335719 5:0.359173 6:0.102009 7:0.948819 8:0.771654 9:0.295276 10:0.195316 14:1 24:1
3000,1,1:0.652326 2:0.286111 3:0.0757576 4:0.901933 5:0.603359 6:0.416187 7:0.901575 8:0.917323 9:0.543307 10:0.24648 13:1 46:1
3001,0,1:0.56028 2:0.0777778 3:0.378788 4:0.0773085 5:0.263566 6:0.235774 7:0.795276 8:0.700787 9:0.397638 10:0.499233 11:1 43:1
3002,0,1:0.231616 2:0.0166667 3:0.348485 4:0.173228 5:0.308786 6:0.23479 7:0.724409 8:0.73622 9:0.527559 10:0.13509 14:1 16:1
3003,1,1:0.393197 2:0.125 3:0.0606061 4:0.0959198 5:0.219638 6:0.0656175 7:0.870079 8:0.905512 9:0.570866 10:0.190715 11:1 26:1
3004,0,1:0.228114 2:0.113889 3:0.454545 4:0.121689 5:0.351421 6:0.0902065 7:0.818898 8:0.629921 9:0.26378 10:0.138993 14:1 24:1
